"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Day"
"140126",2007-04-08,2019-11-03 07:25:00,2.1619,0,242.97,1,0,0,0,0
"140127",2007-04-08,2019-11-03 07:26:00,0.22,0,243.35,1,0,0,0,0
"140128",2007-04-08,2019-11-03 07:27:00,0.222,0,242.66,1,0,0,0,0
"140129",2007-04-08,2019-11-03 07:28:00,0.226,0,242.17,1,0,0,0,0
"140130",2007-04-08,2019-11-03 07:29:00,1.95765,0,242.31,1,0,0,0,0
"140131",2007-04-08,2019-11-03 07:30:00,1.90655,0,242.21,1,0,0,0,0
"140132",2007-04-08,2019-11-03 07:31:00,1.85545,0,242.57,1,0,0,0,0
"140133",2007-04-08,2019-11-03 07:32:00,0.226,0,242.14,1,0,0,0,0
"140134",2007-04-08,2019-11-03 07:33:00,1.7527,0,242.03,1,0,0,0,0
"140135",2007-04-08,2019-11-03 07:34:00,1.70165,0,241.87,1,0,0,0,0
"140136",2007-04-08,2019-11-03 07:35:00,0.234,0,241.12,1,0,0,0,0
"140137",2007-04-08,2019-11-03 07:36:00,1.60045,0,241.93,1,0,0,0,0
"140138",2007-04-08,2019-11-03 07:37:00,0.234,0,242.45,1,0,0,0,0
"140139",2007-04-08,2019-11-03 07:38:00,1.49845,0,241.84,1,0,0,0,0
"140140",2007-04-08,2019-11-03 07:39:00,0.226,0,241.71,1,0,0,0,0
"140141",2007-04-08,2019-11-03 07:40:00,1.39315,0,241.81,1,0,0,0,0
"140142",2007-04-08,2019-11-03 07:41:00,1.34,0,241.69,1,0,0,0,0
"140143",2007-04-08,2019-11-03 07:42:00,0.226,0,241.74,1,0,0,0,0
"140144",2007-04-08,2019-11-03 07:43:00,0.226,0,241.52,1,0,0,0,0
"140145",2007-04-08,2019-11-03 07:44:00,1.18055,0,241.58,1,0,0,0,0
"140146",2007-04-08,2019-11-03 07:45:00,0.286,0.046,241.63,1.4,0,0,0,0
"140147",2007-04-08,2019-11-03 07:46:00,0.304,0.094,242.08,1.2,0,0,0,0
"140148",2007-04-08,2019-11-03 07:47:00,0.304,0.094,242.04,1.2,0,0,0,0
"140149",2007-04-08,2019-11-03 07:48:00,0.304,0.096,242.58,1.2,0,0,0,0
"140150",2007-04-08,2019-11-03 07:49:00,0.306,0.096,242.84,1.2,0,0,0,0
"140151",2007-04-08,2019-11-03 07:50:00,0.8663,0.146,242.91,1.6,0,0,0,0
"140152",2007-04-08,2019-11-03 07:51:00,0.414,0.23,242.31,2,0,0,0,0
"140153",2007-04-08,2019-11-03 07:52:00,0.7672,0.232,242.73,1.8,0,0,0,0
"140154",2007-04-08,2019-11-03 07:53:00,0.7178,0.23,242.23,1.8,0,0,0,0
"140155",2007-04-08,2019-11-03 07:54:00,0.404,0.228,241.9,1.8,0,0,0,0
"140156",2007-04-08,2019-11-03 07:55:00,0.6194,0.226,241.59,1.8,0,0,0,0
"140157",2007-04-08,2019-11-03 07:56:00,0.57,0.222,240.84,1.8,0,0,0,0
"140158",2007-04-08,2019-11-03 07:57:00,0.53435,0.204,240.74,1.8,0,0,0,0
"140159",2007-04-08,2019-11-03 07:58:00,0.326,0.122,241.34,1.4,0,0,0,0
"140160",2007-04-08,2019-11-03 07:59:00,0.324,0.116,240.45,1.4,0,0,0,0
"140161",2007-04-08,2019-11-03 08:00:00,0.366,0.12,241.86,1.6,0,0,0,0
"140162",2007-04-08,2019-11-03 08:01:00,0.54035,0.114,241.67,2.4,0,0,0,0
"140163",2007-04-08,2019-11-03 08:02:00,0.5453,0.112,241.69,2.4,0,0,0,0
"140164",2007-04-08,2019-11-03 08:03:00,0.55025,0.114,241.74,2.4,0,0,0,0
"140165",2007-04-08,2019-11-03 08:04:00,0.52,0.112,241.44,2.4,0,0,0,0
"140166",2007-04-08,2019-11-03 08:05:00,0.56495,0.118,242.28,2.4,0,0,0,0
"140167",2007-04-08,2019-11-03 08:06:00,0.57235,0.114,243.25,2.4,0,0,0,0
"140168",2007-04-08,2019-11-03 08:07:00,0.5774,0,242.91,2,0,0,0,0
"140169",2007-04-08,2019-11-03 08:08:00,0.5824,0,243.4,2,0,0,0,0
"140170",2007-04-08,2019-11-03 08:09:00,0.432,0,244.91,2,0,0,0,0
"140171",2007-04-08,2019-11-03 08:10:00,0.434,0,244.63,2,0,0,0,0
"140172",2007-04-08,2019-11-03 08:11:00,0.5977,0,244.99,2,0,0,0,0
"140173",2007-04-08,2019-11-03 08:12:00,0.418,0,244.36,2,0,0,0,0
"140174",2007-04-08,2019-11-03 08:13:00,0.418,0,244.16,2,0,0,0,0
"140175",2007-04-08,2019-11-03 08:14:00,0.61225,0,244.17,2,0,0,0,0
"140176",2007-04-08,2019-11-03 08:15:00,0.414,0,242.83,2,0,0,0,0
"140177",2007-04-08,2019-11-03 08:16:00,0.6213,0,243.75,2,0,0,0,0
"140178",2007-04-08,2019-11-03 08:17:00,0.6258,0,243.77,2,0,0,0,0
"140179",2007-04-08,2019-11-03 08:18:00,0.416,0,243.86,2,0,0,0,0
"140180",2007-04-08,2019-11-03 08:19:00,0.6352,0,243.55,2,0,0,0,0
"140181",2007-04-08,2019-11-03 08:20:00,0.412,0,243.06,2,0,0,0,0
"140182",2007-04-08,2019-11-03 08:21:00,0.658,0,242.72,3,0,0,0,0
"140183",2007-04-08,2019-11-03 08:22:00,0.66505,0,243.09,3.4,0,0,0,0
"140184",2007-04-08,2019-11-03 08:23:00,0.6779,0,241.96,3.2,0,0,0,0
"140185",2007-04-08,2019-11-03 08:24:00,0.74,0,242.51,3.2,0,0,0,0
"140186",2007-04-08,2019-11-03 08:25:00,0.7021,0,242.21,3.2,0,0,0,0
"140187",2007-04-08,2019-11-03 08:26:00,0.71295,0,242.33,3.2,0,0,0,0
"140188",2007-04-08,2019-11-03 08:27:00,0.7238,0,241.91,3.2,0,0,0,0
"140189",2007-04-08,2019-11-03 08:28:00,0.73455,0,241.75,3.2,0,0,0,0
"140190",2007-04-08,2019-11-03 08:29:00,0.732,0,242.34,3.2,0,0,0,0
"140191",2007-04-08,2019-11-03 08:30:00,0.75485,0,242.24,3.2,0,0,0,0
"140192",2007-04-08,2019-11-03 08:31:00,0.784,0,241.63,3.4,0,0,0,0
"140193",2007-04-08,2019-11-03 08:32:00,0.77565,0.082,242.01,3.8,0,0,0,0
"140194",2007-04-08,2019-11-03 08:33:00,0.7881,0.128,242,4,0,0,0,0
"140195",2007-04-08,2019-11-03 08:34:00,0.8023,0.222,242.05,4.2,0,0,0,0
"140196",2007-04-08,2019-11-03 08:35:00,0.966,0.222,241.67,4.2,0,0,0,0
"140197",2007-04-08,2019-11-03 08:36:00,0.962,0.22,241.38,4.2,0,0,0,0
"140198",2007-04-08,2019-11-03 08:37:00,0.904,0.222,241.67,4,0,0,0,0
"140199",2007-04-08,2019-11-03 08:38:00,0.896,0.222,241.44,4,0,0,0,0
"140200",2007-04-08,2019-11-03 08:39:00,0.754,0.222,241.69,3.4,0,0,0,0
"140201",2007-04-08,2019-11-03 08:40:00,0.576,0.222,241.88,2.8,0,0,0,0
"140202",2007-04-08,2019-11-03 08:41:00,0.87615,0.234,241.87,2.8,0,0,0,0
"140203",2007-04-08,2019-11-03 08:42:00,0.608,0.24,241.93,2.8,0,0,0,0
"140204",2007-04-08,2019-11-03 08:43:00,0.61,0.24,241.79,2.8,0,0,0,0
"140205",2007-04-08,2019-11-03 08:44:00,0.55,0.154,241.59,2.6,0,0,0,0
"140206",2007-04-08,2019-11-03 08:45:00,0.534,0.134,241.53,2.4,0,0,0,0
"140207",2007-04-08,2019-11-03 08:46:00,0.88195,0.13,240.77,2.4,0,0,0,0
"140208",2007-04-08,2019-11-03 08:47:00,0.534,0.134,241.7,2.4,0,0,0,0
"140209",2007-04-08,2019-11-03 08:48:00,0.88735,0.134,241.63,2.4,0,0,0,0
"140210",2007-04-08,2019-11-03 08:49:00,0.8897,0.126,241.83,2.4,0,0,0,0
"140211",2007-04-08,2019-11-03 08:50:00,0.438,0,241.11,2.2,0,0,0,0
"140212",2007-04-08,2019-11-03 08:51:00,0.438,0,241.1,2.2,0,0,0,0
"140213",2007-04-08,2019-11-03 08:52:00,0.438,0,241.56,2.2,0,0,0,0
"140214",2007-04-08,2019-11-03 08:53:00,0.436,0,241.05,2,0,0,0,0
"140215",2007-04-08,2019-11-03 08:54:00,0.8912,0,239.86,2,0,0,0,0
"140216",2007-04-08,2019-11-03 08:55:00,0.8918,0,241.05,2.2,0,0,0,0
"140217",2007-04-08,2019-11-03 08:56:00,0.53,0.11,240.56,2.6,0,1,0,0
"140218",2007-04-08,2019-11-03 08:57:00,0.89735,0.116,240.79,2.4,0,1,0,0
"140219",2007-04-08,2019-11-03 08:58:00,0.89995,0.124,242.14,2.4,0,2,0,0
"140220",2007-04-08,2019-11-03 08:59:00,0.9027,0.124,242.42,2.4,0,1,0,0
"140221",2007-04-08,2019-11-03 09:00:00,0.9056,0.122,242.16,2.4,0,1,0,0
"140222",2007-04-08,2019-11-03 09:01:00,0.9023,0.12,241.42,2.4,0,2,0,0
"140223",2007-04-08,2019-11-03 09:02:00,0.89545,0.116,240.53,2.4,0,1,0,0
"140224",2007-04-08,2019-11-03 09:03:00,0.8902,0.12,241.52,2.4,0,2,0,0
"140225",2007-04-08,2019-11-03 09:04:00,0.90415,0.112,240.96,5.8,0,1,11,0
"140226",2007-04-08,2019-11-03 09:05:00,0.9263,0.106,240.19,6.8,0,2,19,0
"140227",2007-04-08,2019-11-03 09:06:00,1.608,0.106,240.15,6.8,0,1,18,0
"140228",2007-04-08,2019-11-03 09:07:00,0.96955,0.106,240.14,6.6,0,1,18,0
"140229",2007-04-08,2019-11-03 09:08:00,1.586,0.104,239.69,6.6,0,2,17,0
"140230",2007-04-08,2019-11-03 09:09:00,1.584,0.104,239.81,6.6,0,1,18,0
"140231",2007-04-08,2019-11-03 09:10:00,1.033,0.102,239.19,6.6,0,1,18,0
"140232",2007-04-08,2019-11-03 09:11:00,1.0528,0.104,239.7,6.6,0,2,17,0
"140233",2007-04-08,2019-11-03 09:12:00,1.0704,0.104,239.89,6.6,0,1,18,0
"140234",2007-04-08,2019-11-03 09:13:00,1.576,0.102,239.46,6.6,0,1,18,0
"140235",2007-04-08,2019-11-03 09:14:00,1.10245,0.104,240.04,6.6,0,2,17,0
"140236",2007-04-08,2019-11-03 09:15:00,1.586,0.106,240.31,6.6,0,1,18,0
"140237",2007-04-08,2019-11-03 09:16:00,1.1348,0.152,240.26,6.8,0,1,18,0
"140238",2007-04-08,2019-11-03 09:17:00,1.686,0.234,239.6,7.2,0,1,17,0
"140239",2007-04-08,2019-11-03 09:18:00,1.736,0.296,239.79,7.4,0,2,18,0
"140240",2007-04-08,2019-11-03 09:19:00,1.2001,0.338,239.78,7.4,0,1,18,0
"140241",2007-04-08,2019-11-03 09:20:00,1.2294,0.338,239.82,7.4,0,1,17,0
"140242",2007-04-08,2019-11-03 09:21:00,1.75,0.34,240.09,7.4,0,1,18,0
"140243",2007-04-08,2019-11-03 09:22:00,1.2867,0.342,240.39,7.4,0,2,18,0
"140244",2007-04-08,2019-11-03 09:23:00,1.746,0.342,240.4,7.4,0,1,17,0
"140245",2007-04-08,2019-11-03 09:24:00,1.34505,0.344,240.67,7.4,0,1,18,0
"140246",2007-04-08,2019-11-03 09:25:00,1.3751,0.338,239.91,7.4,0,1,18,0
"140247",2007-04-08,2019-11-03 09:26:00,1.4053,0.344,240.68,7.4,0,1,17,0
"140248",2007-04-08,2019-11-03 09:27:00,1.43555,0.348,241.19,7.4,0,2,18,0
"140249",2007-04-08,2019-11-03 09:28:00,1.4658,0.346,241.08,7.4,0,1,18,0
"140250",2007-04-08,2019-11-03 09:29:00,1.4964,0.348,241.26,7.4,0,1,18,0
"140251",2007-04-08,2019-11-03 09:30:00,1.5277,0.262,241.01,7.2,0,1,18,0
"140252",2007-04-08,2019-11-03 09:31:00,1.678,0.24,240.74,7,0,1,17,0
"140253",2007-04-08,2019-11-03 09:32:00,1.58865,0.196,240.18,6.8,0,2,18,0
"140254",2007-04-08,2019-11-03 09:33:00,1.6169,0.1,239.4,6.6,0,1,18,0
"140255",2007-04-08,2019-11-03 09:34:00,1.576,0.102,239.75,6.6,0,1,17,0
"140256",2007-04-08,2019-11-03 09:35:00,1.6737,0.102,239.49,6.6,0,1,18,0
"140257",2007-04-08,2019-11-03 09:36:00,1.558,0.1,239.33,6.6,0,1,17,0
"140258",2007-04-08,2019-11-03 09:37:00,1.562,0.1,239.43,6.6,0,1,18,0
"140259",2007-04-08,2019-11-03 09:38:00,1.568,0.104,239.66,6.6,0,2,17,0
"140260",2007-04-08,2019-11-03 09:39:00,1.576,0.106,240.4,6.6,0,1,18,0
"140261",2007-04-08,2019-11-03 09:40:00,1.80395,0.104,239.89,6.6,0,1,18,0
"140262",2007-04-08,2019-11-03 09:41:00,1.82995,0.102,239.36,6.6,0,1,17,0
"140263",2007-04-08,2019-11-03 09:42:00,1.8546,0,240.35,6.4,0,0,18,0
"140264",2007-04-08,2019-11-03 09:43:00,1.506,0,240.18,6.4,0,0,18,0
"140265",2007-04-08,2019-11-03 09:44:00,1.8844,0,240.24,6.4,0,0,17,0
"140266",2007-04-08,2019-11-03 09:45:00,0.79,0,240.76,4,0,0,7,0
"140267",2007-04-08,2019-11-03 09:46:00,1.83445,0,241.02,2.2,0,0,0,0
"140268",2007-04-08,2019-11-03 09:47:00,1.8056,0,240.65,2.2,0,0,0,0
"140269",2007-04-08,2019-11-03 09:48:00,0.442,0,239.94,2.2,0,0,0,0
"140270",2007-04-08,2019-11-03 09:49:00,1.74855,0,240.67,2.2,0,0,0,0
"140271",2007-04-08,2019-11-03 09:50:00,1.71955,0,241.63,2,0,0,0,0
"140272",2007-04-08,2019-11-03 09:51:00,1.69175,0,242.18,2.2,0,0,0,0
"140273",2007-04-08,2019-11-03 09:52:00,0.606,0.078,242.23,2.8,0,0,0,0
"140274",2007-04-08,2019-11-03 09:53:00,1.64395,0.094,242.32,3,0,0,0,0
"140275",2007-04-08,2019-11-03 09:54:00,1.62025,0.094,242.51,3,0,0,0,0
"140276",2007-04-08,2019-11-03 09:55:00,0.632,0.094,241.95,3,0,0,0,0
"140277",2007-04-08,2019-11-03 09:56:00,0.63,0.096,240.74,3,0,0,0,0
"140278",2007-04-08,2019-11-03 09:57:00,1.5448,0.098,239.75,3,0,0,0,0
"140279",2007-04-08,2019-11-03 09:58:00,0.628,0.098,240.36,3,0,0,0,0
"140280",2007-04-08,2019-11-03 09:59:00,0.694,0,240.62,3.2,0,0,0,0
"150121",2007-04-15,2019-11-03 06:00:00,0.288,0.108,241.81,1.2,0,1,0,0
"150122",2007-04-15,2019-11-03 06:01:00,0.288,0.106,241.23,1.2,0,1,0,0
"150123",2007-04-15,2019-11-03 06:02:00,0.288,0.108,241.67,1.2,0,1,0,0
"150124",2007-04-15,2019-11-03 06:03:00,0.288,0.11,241.7,1.2,0,2,0,0
"150125",2007-04-15,2019-11-03 06:04:00,0.288,0.11,241.96,1.2,0,1,0,0
"150126",2007-04-15,2019-11-03 06:05:00,0.6016,0.11,241.82,1.2,0,1,0,0
"150127",2007-04-15,2019-11-03 06:06:00,0.5994,0.108,241.67,1.2,0,1,0,0
"150128",2007-04-15,2019-11-03 06:07:00,0.288,0.11,242.02,1.2,0,1,0,0
"150129",2007-04-15,2019-11-03 06:08:00,0.29,0.112,242.28,1.2,0,1,0,0
"150130",2007-04-15,2019-11-03 06:09:00,0.378,0.21,242.33,1.8,0,2,0,0
"150131",2007-04-15,2019-11-03 06:10:00,0.362,0.21,241.14,1.6,0,1,0,0
"150132",2007-04-15,2019-11-03 06:11:00,0.364,0.212,241.55,1.6,0,1,0,0
"150133",2007-04-15,2019-11-03 06:12:00,0.362,0.21,241.34,1.6,0,1,0,0
"150134",2007-04-15,2019-11-03 06:13:00,0.594,0.112,241.04,1.4,0,0,0,0
"150135",2007-04-15,2019-11-03 06:14:00,0.292,0.09,241.12,1.2,0,0,0,0
"150136",2007-04-15,2019-11-03 06:15:00,0.29,0.09,241.08,1.2,0,0,0,0
"150137",2007-04-15,2019-11-03 06:16:00,0.29,0.09,241.31,1.2,0,0,0,0
"150138",2007-04-15,2019-11-03 06:17:00,0.5915,0.096,242.65,1.2,0,0,0,0
"150139",2007-04-15,2019-11-03 06:18:00,0.5915,0.094,242.12,1.2,0,0,0,0
"150140",2007-04-15,2019-11-03 06:19:00,0.29,0.096,242.61,1.2,0,0,0,0
"150141",2007-04-15,2019-11-03 06:20:00,0.5915,0.094,242.57,1.2,0,0,0,0
"150142",2007-04-15,2019-11-03 06:21:00,0.58995,0.07,242.82,1.2,0,0,0,0
"150143",2007-04-15,2019-11-03 06:22:00,0.58545,0,242.35,1,0,0,0,0
"150144",2007-04-15,2019-11-03 06:23:00,0.22,0,242.56,1,0,0,0,0
"150145",2007-04-15,2019-11-03 06:24:00,0.22,0,242.59,1,0,0,0,0
"150146",2007-04-15,2019-11-03 06:25:00,0.308,0.084,242.52,1.4,0,0,0,0
"150147",2007-04-15,2019-11-03 06:26:00,0.57305,0.124,242.35,1.4,0,0,0,0
"150148",2007-04-15,2019-11-03 06:27:00,0.326,0.12,241.65,1.4,0,0,0,0
"150149",2007-04-15,2019-11-03 06:28:00,0.324,0.124,242.22,1.4,0,0,0,0
"150150",2007-04-15,2019-11-03 06:29:00,0.5683,0.122,242.15,1.4,0,0,0,0
"150151",2007-04-15,2019-11-03 06:30:00,0.56675,0.122,241.95,1.4,0,0,0,0
"150152",2007-04-15,2019-11-03 06:31:00,0.5651,0.122,241.84,1.4,0,0,0,0
"150153",2007-04-15,2019-11-03 06:32:00,0.318,0.12,241.7,1.4,0,0,0,0
"150154",2007-04-15,2019-11-03 06:33:00,0.318,0.12,241.71,1.4,0,0,0,0
"150155",2007-04-15,2019-11-03 06:34:00,0.316,0.12,241.48,1.4,0,0,0,0
"150156",2007-04-15,2019-11-03 06:35:00,0.55845,0.12,241.69,1.4,0,0,0,0
"150157",2007-04-15,2019-11-03 06:36:00,0.5567,0.122,241.71,1.4,0,0,0,0
"150158",2007-04-15,2019-11-03 06:37:00,0.555,0.122,241.7,1.4,0,0,0,0
"150159",2007-04-15,2019-11-03 06:38:00,0.5533,0.122,241.81,1.4,0,0,0,0
"150160",2007-04-15,2019-11-03 06:39:00,0.314,0.122,242.2,1.4,0,0,0,0
"150161",2007-04-15,2019-11-03 06:40:00,0.5534,0.124,242.25,1.4,0,0,0,0
"150162",2007-04-15,2019-11-03 06:41:00,0.314,0.122,242.08,1.4,0,0,0,0
"150163",2007-04-15,2019-11-03 06:42:00,0.29,0.09,242.18,1.2,0,0,0,0
"150164",2007-04-15,2019-11-03 06:43:00,0.5524,0,242.58,1,0,0,0,0
"150165",2007-04-15,2019-11-03 06:44:00,0.5507,0,242.26,1,0,0,0,0
"150166",2007-04-15,2019-11-03 06:45:00,0.54895,0,242.23,1,0,0,0,0
"150167",2007-04-15,2019-11-03 06:46:00,0.22,0,242.3,1,0,0,0,0
"150168",2007-04-15,2019-11-03 06:47:00,0.54555,0,242.24,1,0,0,0,0
"150169",2007-04-15,2019-11-03 06:48:00,0.218,0,242.2,1,0,0,0,0
"150170",2007-04-15,2019-11-03 06:49:00,0.53975,0,242.21,1,0,0,0,0
"150171",2007-04-15,2019-11-03 06:50:00,0.53615,0,242.13,1,0,0,0,0
"150172",2007-04-15,2019-11-03 06:51:00,0.5325,0,242.11,1,0,0,0,0
"150173",2007-04-15,2019-11-03 06:52:00,0.5289,0,242.03,1,0,0,0,0
"150174",2007-04-15,2019-11-03 06:53:00,0.5267,0,242.15,1,0,0,0,0
"150175",2007-04-15,2019-11-03 06:54:00,0.218,0,241.43,0.8,0,0,0,0
"150176",2007-04-15,2019-11-03 06:55:00,0.302,0.078,242.06,1.4,0,0,0,0
"150177",2007-04-15,2019-11-03 06:56:00,0.5253,0.094,242.2,1.2,0,0,0,0
"150178",2007-04-15,2019-11-03 06:57:00,0.5254,0.092,242.15,1.2,0,0,0,0
"150179",2007-04-15,2019-11-03 06:58:00,0.52555,0.094,242.2,1.2,0,0,0,0
"150180",2007-04-15,2019-11-03 06:59:00,0.5257,0.094,242.32,1.2,0,0,0,0
"150181",2007-04-15,2019-11-03 07:00:00,0.294,0.092,242.15,1.2,0,0,0,0
"150182",2007-04-15,2019-11-03 07:01:00,0.5263,0.094,242.27,1.2,0,0,0,0
"150183",2007-04-15,2019-11-03 07:02:00,0.52805,0.092,241.98,1.2,0,0,0,0
"150184",2007-04-15,2019-11-03 07:03:00,0.5298,0.094,242.3,1.2,0,0,0,0
"150185",2007-04-15,2019-11-03 07:04:00,0.53155,0.096,242.62,1.2,0,0,0,0
"150186",2007-04-15,2019-11-03 07:05:00,0.29,0.098,243.17,1.2,0,0,0,0
"150187",2007-04-15,2019-11-03 07:06:00,0.29,0.098,243.55,1.2,0,0,0,0
"150188",2007-04-15,2019-11-03 07:07:00,0.262,0.054,242.82,1.2,0,0,0,0
"150189",2007-04-15,2019-11-03 07:08:00,0.286,0.058,242.92,1.4,0,0,0,0
"150190",2007-04-15,2019-11-03 07:09:00,0.332,0.126,242.57,1.4,0,0,0,0
"150191",2007-04-15,2019-11-03 07:10:00,0.326,0.122,241.87,1.4,0,0,0,0
"150192",2007-04-15,2019-11-03 07:11:00,0.324,0.122,241.61,1.4,0,0,0,0
"150193",2007-04-15,2019-11-03 07:12:00,0.5281,0.122,241.97,1.4,0,0,0,0
"150194",2007-04-15,2019-11-03 07:13:00,0.322,0.124,242.34,1.4,0,0,0,0
"150195",2007-04-15,2019-11-03 07:14:00,0.322,0.126,242.45,1.4,0,0,0,0
"150196",2007-04-15,2019-11-03 07:15:00,0.52845,0.124,242.23,1.4,0,0,0,0
"150197",2007-04-15,2019-11-03 07:16:00,0.32,0.124,242.39,1.4,0,0,0,0
"150198",2007-04-15,2019-11-03 07:17:00,0.318,0.124,242.33,1.4,0,0,0,0
"150199",2007-04-15,2019-11-03 07:18:00,0.5288,0.126,242.46,1.4,0,0,0,0
"150200",2007-04-15,2019-11-03 07:19:00,0.316,0.122,241.95,1.4,0,0,0,0
"150201",2007-04-15,2019-11-03 07:20:00,0.5289,0.126,242.57,1.4,0,0,0,0
"150202",2007-04-15,2019-11-03 07:21:00,0.52895,0.126,242.75,1.4,0,0,0,0
"150203",2007-04-15,2019-11-03 07:22:00,0.52955,0.126,242.49,1.4,0,0,0,0
"150204",2007-04-15,2019-11-03 07:23:00,0.5319,0.124,242.37,1.4,0,0,0,0
"150205",2007-04-15,2019-11-03 07:24:00,0.53425,0.126,242.44,1.4,0,0,0,0
"150206",2007-04-15,2019-11-03 07:25:00,0.53665,0.126,242.55,1.4,0,0,0,0
"150207",2007-04-15,2019-11-03 07:26:00,0.5367,0,242.52,1,0,0,0,0
"150208",2007-04-15,2019-11-03 07:27:00,0.53665,0,242.09,1,0,0,0,0
"150209",2007-04-15,2019-11-03 07:28:00,0.53665,0,242.17,1,0,0,0,0
"150210",2007-04-15,2019-11-03 07:29:00,0.22,0,242.7,1,0,0,0,0
"150211",2007-04-15,2019-11-03 07:30:00,0.53675,0,242.4,1,0,0,0,0
"150212",2007-04-15,2019-11-03 07:31:00,0.22,0,242.42,1,0,0,0,0
"150213",2007-04-15,2019-11-03 07:32:00,0.53685,0,242.39,1,0,0,0,0
"150214",2007-04-15,2019-11-03 07:33:00,0.5369,0,242.29,1,0,0,0,0
"150215",2007-04-15,2019-11-03 07:34:00,0.218,0,242.22,1,0,0,0,0
"150216",2007-04-15,2019-11-03 07:35:00,0.218,0,242.09,1,0,0,0,0
"150217",2007-04-15,2019-11-03 07:36:00,0.22,0,242.62,1,0,0,0,0
"150218",2007-04-15,2019-11-03 07:37:00,0.53095,0,241.34,0.8,0,0,0,0
"150219",2007-04-15,2019-11-03 07:38:00,0.529,0,241.82,0.8,0,0,0,0
"150220",2007-04-15,2019-11-03 07:39:00,0.52705,0,241.82,1,0,0,0,0
"150221",2007-04-15,2019-11-03 07:40:00,0.218,0,241.9,1,0,0,0,0
"150222",2007-04-15,2019-11-03 07:41:00,0.306,0.086,241.56,1.4,0,0,0,0
"150223",2007-04-15,2019-11-03 07:42:00,0.52565,0.092,241.7,1.2,0,0,0,0
"150224",2007-04-15,2019-11-03 07:43:00,0.5258,0.092,241.8,1.2,0,0,0,0
"150225",2007-04-15,2019-11-03 07:44:00,0.296,0.094,241.9,1.2,0,0,0,0
"150226",2007-04-15,2019-11-03 07:45:00,0.52605,0.092,241.73,1.2,0,0,0,0
"150227",2007-04-15,2019-11-03 07:46:00,0.292,0.092,241.82,1.2,0,0,0,0
"150228",2007-04-15,2019-11-03 07:47:00,0.292,0.096,242.52,1.2,0,0,0,0
"150229",2007-04-15,2019-11-03 07:48:00,0.527,0.094,242.42,1.2,0,0,0,0
"150230",2007-04-15,2019-11-03 07:49:00,0.52595,0.096,242.62,1.2,0,0,0,0
"150231",2007-04-15,2019-11-03 07:50:00,0.29,0.096,242.44,1.2,0,0,0,0
"150232",2007-04-15,2019-11-03 07:51:00,0.324,0.124,242.93,1.4,0,0,0,0
"150233",2007-04-15,2019-11-03 07:52:00,0.402,0.232,242.92,1.8,0,0,0,0
"150234",2007-04-15,2019-11-03 07:53:00,0.358,0.172,243.19,1.6,0,0,0,0
"150235",2007-04-15,2019-11-03 07:54:00,0.528,0.126,242.83,1.4,0,0,0,0
"150236",2007-04-15,2019-11-03 07:55:00,0.5281,0.124,242.33,1.4,0,0,0,0
"150237",2007-04-15,2019-11-03 07:56:00,0.324,0.128,242.99,1.4,0,0,0,0
"150238",2007-04-15,2019-11-03 07:57:00,0.322,0.122,242.08,1.4,0,0,0,0
"150239",2007-04-15,2019-11-03 07:58:00,0.32,0.122,241.81,1.4,0,0,0,0
"150240",2007-04-15,2019-11-03 07:59:00,0.5284,0.12,241.88,1.4,0,0,0,0
"150241",2007-04-15,2019-11-03 08:00:00,0.52845,0.122,242.08,1.4,0,0,0,0
"150242",2007-04-15,2019-11-03 08:01:00,0.52845,0.122,242.07,1.4,0,0,0,0
"150243",2007-04-15,2019-11-03 08:02:00,0.5285,0.12,241.8,1.4,0,0,0,0
"150244",2007-04-15,2019-11-03 08:03:00,0.5285,0.118,240.95,1.4,0,0,0,0
"150245",2007-04-15,2019-11-03 08:04:00,0.52845,0.118,240.91,1.4,0,0,0,0
"150246",2007-04-15,2019-11-03 08:05:00,0.312,0.12,241.28,1.4,0,0,0,0
"150247",2007-04-15,2019-11-03 08:06:00,0.53065,0.12,241.32,1.4,0,0,0,0
"150248",2007-04-15,2019-11-03 08:07:00,0.312,0.12,241.44,1.4,0,0,0,0
"150249",2007-04-15,2019-11-03 08:08:00,0.53535,0.118,240.98,1.4,0,0,0,0
"150250",2007-04-15,2019-11-03 08:09:00,0.236,0,241.45,1,0,0,0,0
"150251",2007-04-15,2019-11-03 08:10:00,0.218,0,241.47,0.8,0,0,0,0
"150252",2007-04-15,2019-11-03 08:11:00,0.218,0,241.82,0.8,0,0,0,0
"150253",2007-04-15,2019-11-03 08:12:00,0.216,0,240.81,0.8,0,0,0,0
"150254",2007-04-15,2019-11-03 08:13:00,0.5355,0,241.54,0.8,0,0,0,0
"150255",2007-04-15,2019-11-03 08:14:00,0.288,0.066,241.38,1.4,0,0,0,0
"150256",2007-04-15,2019-11-03 08:15:00,0.304,0.11,241.34,1.2,0,1,0,0
"150257",2007-04-15,2019-11-03 08:16:00,0.54145,0.11,241.67,1.2,0,2,0,0
"150258",2007-04-15,2019-11-03 08:17:00,0.304,0.112,242.21,1.4,0,1,0,0
"150259",2007-04-15,2019-11-03 08:18:00,0.304,0.112,241.84,1.4,0,2,0,0
